MU5120,PEK,PVG,333,2013/11/27,17:00:00,10618
MU5120,PEK,PVG,333,2013/11/28,17:00:00,10643
MU5120,PEK,PVG,333,2013/11/29,17:00:00,10670
MU5120,PEK,PVG,333,2013/12/01,17:00:00,10711
MU5120,PEK,PVG,333,2013/12/02,17:00:00,10736
MU5120,PEK,PVG,333,2013/12/03,17:00:00,10758
MU5120,PEK,PVG,333,2013/12/04,17:00:00,10783
MU5120,PEK,PVG,333,2013/12/05,17:00:00,10809
MU5120,PEK,PVG,333,2013/12/06,17:00:00,10836
MU5120,PEK,PVG,333,2013/12/07,17:00:00,10859
MU5120,PEK,PVG,333,2013/12/08,17:00:00,10878
MU5120,PEK,PVG,333,2013/12/09,17:00:00,10904
MU5120,PEK,PVG,333,2013/12/10,17:00:00,10930
MU5120,PEK,PVG,333,2013/12/11,17:00:00,10956
MU5120,PEK,PVG,333,2013/12/12,17:00:00,10982
MU5120,PEK,PVG,333,2013/12/13,17:00:00,11009
MU5120,PEK,PVG,333,2013/12/14,17:00:00,11032
MU5120,PEK,PVG,333,2013/12/15,17:00:00,11051
MU5120,PEK,PVG,333,2013/12/16,17:00:00,11077
MU5120,PEK,PVG,333,2013/12/17,17:00:00,11103
MU5120,PEK,PVG,333,2013/12/18,17:00:00,11129
MU5120,PEK,PVG,333,2013/12/19,17:00:00,11155
MU5120,PEK,PVG,333,2013/12/20,17:00:00,11182
MU5120,PEK,PVG,333,2013/12/21,17:00:00,11205
MU5120,PEK,PVG,333,2013/12/22,17:00:00,11224
MU5120,PEK,PVG,333,2013/12/23,17:00:00,11250
MU5120,PEK,PVG,333,2013/12/24,17:00:00,11275
MU5120,PEK,PVG,333,2013/12/25,17:00:00,11301
MU5120,PEK,PVG,333,2013/12/26,17:00:00,11326
MU5120,PEK,PVG,333,2013/12/27,17:00:00,11353
MU5120,PEK,PVG,333,2013/12/28,17:00:00,11376
MU5120,PEK,PVG,333,2013/12/29,17:00:00,11395
MU5120,PEK,PVG,333,2013/12/30,17:00:00,11421
MU5120,PEK,PVG,333,2013/12/31,17:00:00,11446
MU5120,PEK,PVG,333,2014/01/01,17:00:00,11472
MU5120,PEK,PVG,333,2014/01/02,17:00:00,11497
MU5120,PEK,PVG,333,2014/01/03,17:00:00,11524
MU5120,PEK,PVG,333,2014/01/04,17:00:00,11549
MU5120,PEK,PVG,333,2014/01/05,17:00:00,11572
MU5120,PEK,PVG,333,2014/01/06,17:00:00,11599
MU5120,PEK,PVG,333,2014/01/07,17:00:00,11625
MU5120,PEK,PVG,333,2014/01/08,17:00:00,11652
MU5120,PEK,PVG,333,2014/01/09,17:00:00,11677
MU5120,PEK,PVG,333,2014/01/10,17:00:00,11704
MU5120,PEK,PVG,333,2014/01/11,17:00:00,11729
MU5120,PEK,PVG,333,2014/01/12,17:00:00,11752
MU5120,PEK,PVG,333,2014/01/13,17:00:00,11779
MU5120,PEK,PVG,333,2014/01/14,17:00:00,11805
MU5120,PEK,PVG,333,2014/01/15,17:00:00,11832
MU5120,PEK,PVG,333,2014/01/16,17:00:00,11857
MU5120,PEK,PVG,333,2014/01/17,17:00:00,11884
MU5120,PEK,PVG,333,2014/01/18,17:00:00,11907
MU5120,PEK,PVG,333,2014/01/19,17:00:00,11928
MU5120,PEK,PVG,333,2014/01/20,17:00:00,11953
