10608,2013/11/26,1070
10635,2013/11/26,920
10660,2013/11/26,920
10702,2013/11/26,850
10773,2013/11/26,440
10800,2013/11/26,440
10826,2013/11/26,440
10895,2013/11/26,410
10920,2013/11/26,410
10946,2013/11/26,440
10973,2013/11/26,440
10999,2013/11/26,850
11068,2013/11/26,410
11093,2013/11/26,410
11119,2013/11/26,440
11146,2013/11/26,440
11172,2013/11/26,850
11241,2013/11/26,410
11266,2013/11/26,410
11291,2013/11/26,440
11318,2013/11/26,440
11343,2013/11/26,1030
11412,2013/11/26,410
11437,2013/11/26,410
11462,2013/11/26,440
11489,2013/11/26,440
11514,2013/11/26,570
11540,2013/11/26,410
11563,2013/11/26,440
11589,2013/11/26,410
11616,2013/11/26,410
11642,2013/11/26,440
11669,2013/11/26,440
11694,2013/11/26,920
11720,2013/11/26,410
11743,2013/11/26,440
11769,2013/11/26,410
11796,2013/11/26,410
11822,2013/11/26,440
11849,2013/11/26,440
11874,2013/11/26,1130
11945,2013/11/26,410
11969,2013/11/26,410
11993,2013/11/26,440
12020,2013/11/26,440
12045,2013/11/26,1130
12477,2013/11/26,1130
12522,2013/11/26,520
12548,2013/11/26,480
12575,2013/11/26,480
12601,2013/11/26,520
12628,2013/11/26,520
12653,2013/11/26,1130
12679,2013/11/26,480
12702,2013/11/26,440
10635,2013/11/27,1070
10660,2013/11/27,920
10702,2013/11/27,920
10773,2013/11/27,440
10800,2013/11/27,440
10826,2013/11/27,850
10895,2013/11/27,410
10920,2013/11/27,410
10973,2013/11/27,440
10999,2013/11/27,850
11068,2013/11/27,410
11093,2013/11/27,410
11119,2013/11/27,440
11146,2013/11/27,440
11172,2013/11/27,850
11241,2013/11/27,410
11266,2013/11/27,410
11291,2013/11/27,440
11318,2013/11/27,440
11343,2013/11/27,1030
11412,2013/11/27,410
11437,2013/11/27,410
11462,2013/11/27,440
11489,2013/11/27,440
11514,2013/11/27,570
11540,2013/11/27,410
11563,2013/11/27,440
11589,2013/11/27,410
11616,2013/11/27,410
11642,2013/11/27,440
11669,2013/11/27,440
11694,2013/11/27,920
11720,2013/11/27,410
11743,2013/11/27,440
11769,2013/11/27,410
11796,2013/11/27,410
11822,2013/11/27,440
11849,2013/11/27,440
11874,2013/11/27,1130
11945,2013/11/27,410
11969,2013/11/27,410
11993,2013/11/27,440
12020,2013/11/27,440
12045,2013/11/27,1130
12477,2013/11/27,1130
12522,2013/11/27,520
12548,2013/11/27,480
12575,2013/11/27,480
12601,2013/11/27,520
12628,2013/11/27,520
12653,2013/11/27,1130
12679,2013/11/27,480
12702,2013/11/27,520
27232,2013/11/27,410
10702,2013/11/29,1020
10773,2013/11/29,850
10800,2013/11/29,850
10826,2013/11/29,850
10895,2013/11/29,410
10920,2013/11/29,410
10946,2013/11/29,440
10973,2013/11/29,440
10999,2013/11/29,850
11068,2013/11/29,410
11119,2013/11/29,440
11146,2013/11/29,440
11172,2013/11/29,850
11241,2013/11/29,410
11266,2013/11/29,410
11291,2013/11/29,440
11318,2013/11/29,440
11343,2013/11/29,1030
11412,2013/11/29,410
11437,2013/11/29,410
11462,2013/11/29,440
11489,2013/11/29,440
11514,2013/11/29,570
11540,2013/11/29,410
11563,2013/11/29,440
11589,2013/11/29,410
11616,2013/11/29,410
11642,2013/11/29,440
11669,2013/11/29,440
11694,2013/11/29,920
11720,2013/11/29,410
11743,2013/11/29,440
11769,2013/11/29,410
11796,2013/11/29,410
11822,2013/11/29,440
11849,2013/11/29,440
11874,2013/11/29,1130
11945,2013/11/29,410
11969,2013/11/29,410
11993,2013/11/29,440
12020,2013/11/29,440
12045,2013/11/29,1130
12477,2013/11/29,1130
12522,2013/11/29,440
12548,2013/11/29,410
12575,2013/11/29,410
12601,2013/11/29,440
12628,2013/11/29,440
12653,2013/11/29,1130
12679,2013/11/29,410
12702,2013/11/29,440
27232,2013/11/29,410
77898,2013/11/29,410
77925,2013/11/29,440
10702,2013/11/30,1020
10773,2013/11/30,920
10800,2013/11/30,720
10826,2013/11/30,850
10895,2013/11/30,410
10920,2013/11/30,410
10946,2013/11/30,440
10973,2013/11/30,440
10999,2013/11/30,850
11068,2013/11/30,410
11093,2013/11/30,410
11119,2013/11/30,440
11146,2013/11/30,440
11172,2013/11/30,850
11241,2013/11/30,410
11266,2013/11/30,410
11291,2013/11/30,440
11318,2013/11/30,440
11343,2013/11/30,1030
11412,2013/11/30,410
11437,2013/11/30,410
11462,2013/11/30,440
11489,2013/11/30,440
11514,2013/11/30,570
11540,2013/11/30,410
11563,2013/11/30,440
11589,2013/11/30,410
11616,2013/11/30,410
11642,2013/11/30,440
11669,2013/11/30,440
11720,2013/11/30,410
11743,2013/11/30,440
11769,2013/11/30,410
11822,2013/11/30,440
11849,2013/11/30,440
11874,2013/11/30,1130
11945,2013/11/30,410
11969,2013/11/30,410
11993,2013/11/30,440
12045,2013/11/30,1130
12477,2013/11/30,1130
12522,2013/11/30,440
12548,2013/11/30,410
12575,2013/11/30,410
12601,2013/11/30,440
12628,2013/11/30,440
12653,2013/11/30,1130
12679,2013/11/30,410
12702,2013/11/30,440
27232,2013/11/30,410
77898,2013/11/30,410
77925,2013/11/30,440
144663,2013/11/30,440
10773,2013/12/01,850
10800,2013/12/01,850
10826,2013/12/01,850
10895,2013/12/01,410
10920,2013/12/01,410
10946,2013/12/01,440
10973,2013/12/01,440
10999,2013/12/01,850
11068,2013/12/01,410
11093,2013/12/01,410
11119,2013/12/01,440
11146,2013/12/01,440
11172,2013/12/01,850
11241,2013/12/01,410
11266,2013/12/01,410
11291,2013/12/01,440
11318,2013/12/01,440
11343,2013/12/01,1030
11412,2013/12/01,410
11437,2013/12/01,410
11462,2013/12/01,440
11489,2013/12/01,440
11514,2013/12/01,570
11540,2013/12/01,410
11563,2013/12/01,440
11589,2013/12/01,410
11616,2013/12/01,410
11642,2013/12/01,440
11669,2013/12/01,440
11743,2013/12/01,440
11769,2013/12/01,410
11945,2013/12/01,410
11969,2013/12/01,410
11993,2013/12/01,440
12020,2013/12/01,440
12045,2013/12/01,1130
12477,2013/12/01,1130
12522,2013/12/01,440
12548,2013/12/01,410
12575,2013/12/01,410
12601,2013/12/01,440
12628,2013/12/01,440
12653,2013/12/01,1130
12679,2013/12/01,410
12702,2013/12/01,440
27232,2013/12/01,410
77898,2013/12/01,410
77925,2013/12/01,440
144663,2013/12/01,440
211014,2013/12/01,1130
10773,2013/12/02,850
10800,2013/12/02,850
10826,2013/12/02,850
10895,2013/12/02,410
10920,2013/12/02,410
10946,2013/12/02,440
10973,2013/12/02,440
10999,2013/12/02,850
11068,2013/12/02,410
11093,2013/12/02,410
11119,2013/12/02,440
11146,2013/12/02,440
11172,2013/12/02,850
11241,2013/12/02,410
11266,2013/12/02,410
11291,2013/12/02,440
11318,2013/12/02,440
11343,2013/12/02,1030
11412,2013/12/02,410
11437,2013/12/02,410
11462,2013/12/02,440
11489,2013/12/02,440
11514,2013/12/02,570
11540,2013/12/02,410
11563,2013/12/02,440
11589,2013/12/02,410
11616,2013/12/02,410
11642,2013/12/02,440
11669,2013/12/02,440
11694,2013/12/02,920
11720,2013/12/02,410
11743,2013/12/02,440
11769,2013/12/02,410
11796,2013/12/02,410
11822,2013/12/02,440
11849,2013/12/02,440
11874,2013/12/02,1130
11945,2013/12/02,410
11969,2013/12/02,410
11993,2013/12/02,440
12020,2013/12/02,440
12045,2013/12/02,1130
12477,2013/12/02,1130
12522,2013/12/02,440
12548,2013/12/02,410
12575,2013/12/02,410
12601,2013/12/02,440
12628,2013/12/02,440
12653,2013/12/02,1130
12679,2013/12/02,410
12702,2013/12/02,440
27232,2013/12/02,410
77898,2013/12/02,410
77925,2013/12/02,440
144663,2013/12/02,440
211014,2013/12/02,1130
277662,2013/12/02,410
10773,2013/12/03,1070
10800,2013/12/03,920
10826,2013/12/03,920
10895,2013/12/03,570
10920,2013/12/03,410
10946,2013/12/03,440
10973,2013/12/03,440
10999,2013/12/03,440
11068,2013/12/03,410
11093,2013/12/03,410
11119,2013/12/03,440
11146,2013/12/03,440
11172,2013/12/03,570
11241,2013/12/03,410
11266,2013/12/03,410
11291,2013/12/03,440
11318,2013/12/03,440
11343,2013/12/03,570
11412,2013/12/03,410
11437,2013/12/03,410
11462,2013/12/03,440
11489,2013/12/03,440
11514,2013/12/03,570
11540,2013/12/03,410
11563,2013/12/03,440
11589,2013/12/03,410
11616,2013/12/03,410
11642,2013/12/03,440
11669,2013/12/03,440
11694,2013/12/03,920
11720,2013/12/03,410
11743,2013/12/03,440
11769,2013/12/03,410
11796,2013/12/03,410
11822,2013/12/03,440
11849,2013/12/03,440
11874,2013/12/03,1130
11945,2013/12/03,410
11969,2013/12/03,410
11993,2013/12/03,440
12020,2013/12/03,440
12045,2013/12/03,1130
12477,2013/12/03,1130
12522,2013/12/03,440
12548,2013/12/03,410
12575,2013/12/03,410
12601,2013/12/03,440
12628,2013/12/03,440
12653,2013/12/03,1130
12679,2013/12/03,410
12702,2013/12/03,440
27232,2013/12/03,410
77898,2013/12/03,410
77925,2013/12/03,440
144663,2013/12/03,440
211014,2013/12/03,1130
277662,2013/12/03,410
345415,2013/12/03,440
10773,2013/12/04,1070
10800,2013/12/04,920
10826,2013/12/04,920
10946,2013/12/04,440
10973,2013/12/04,440
10999,2013/12/04,440
11068,2013/12/04,410
11093,2013/12/04,410
11119,2013/12/04,440
11146,2013/12/04,440
11172,2013/12/04,850
