10621,2013/11/26,1070
10646,2013/11/26,1070
10673,2013/11/26,1030
10694,2013/11/26,700
10714,2013/11/26,830
10739,2013/11/26,830
10761,2013/11/26,400
10786,2013/11/26,440
10812,2013/11/26,440
10839,2013/11/26,1030
10862,2013/11/26,400
10881,2013/11/26,440
10907,2013/11/26,400
10933,2013/11/26,400
10959,2013/11/26,440
10985,2013/11/26,440
11012,2013/11/26,1030
11035,2013/11/26,400
11054,2013/11/26,440
11080,2013/11/26,400
11106,2013/11/26,400
11132,2013/11/26,440
11158,2013/11/26,440
11185,2013/11/26,1030
11208,2013/11/26,400
11227,2013/11/26,440
11253,2013/11/26,400
11278,2013/11/26,400
11304,2013/11/26,440
11329,2013/11/26,440
11356,2013/11/26,1030
11379,2013/11/26,400
11398,2013/11/26,440
11424,2013/11/26,410
11449,2013/11/26,1020
11475,2013/11/26,440
11500,2013/11/26,440
11527,2013/11/26,920
11552,2013/11/26,410
11575,2013/11/26,440
11602,2013/11/26,410
11628,2013/11/26,410
11655,2013/11/26,440
11680,2013/11/26,440
11707,2013/11/26,1130
11732,2013/11/26,410
11755,2013/11/26,440
11782,2013/11/26,410
11808,2013/11/26,410
11835,2013/11/26,440
11860,2013/11/26,440
11887,2013/11/26,1130
11910,2013/11/26,410
11931,2013/11/26,440
11956,2013/11/26,410
11980,2013/11/26,410
12006,2013/11/26,440
12031,2013/11/26,440
12058,2013/11/26,1130
12079,2013/11/26,450
12098,2013/11/26,520
12119,2013/11/26,480
12140,2013/11/26,480
12161,2013/11/26,520
12181,2013/11/26,520
12202,2013/11/26,520
12221,2013/11/26,480
12240,2013/11/26,520
12261,2013/11/26,480
12281,2013/11/26,480
12302,2013/11/26,520
12322,2013/11/26,520
12343,2013/11/26,1130
12363,2013/11/26,480
12382,2013/11/26,520
12403,2013/11/26,480
12424,2013/11/26,480
12445,2013/11/26,520
12465,2013/11/26,520
12490,2013/11/26,1130
12512,2013/11/26,480
12534,2013/11/26,520
12561,2013/11/26,480
12587,2013/11/26,480
12614,2013/11/26,520
12639,2013/11/26,520
12666,2013/11/26,1130
12691,2013/11/26,480
12714,2013/11/26,440
10646,2013/11/27,900
10673,2013/11/27,1030
10694,2013/11/27,700
10714,2013/11/27,900
10739,2013/11/27,610
10761,2013/11/27,830
10786,2013/11/27,440
10812,2013/11/27,440
10839,2013/11/27,1030
10862,2013/11/27,400
10881,2013/11/27,440
10907,2013/11/27,400
10933,2013/11/27,400
10985,2013/11/27,440
11012,2013/11/27,1030
11035,2013/11/27,400
11054,2013/11/27,440
11080,2013/11/27,400
11106,2013/11/27,400
11132,2013/11/27,440
11158,2013/11/27,440
11185,2013/11/27,1030
11208,2013/11/27,400
11227,2013/11/27,440
11253,2013/11/27,400
11278,2013/11/27,400
11304,2013/11/27,440
11329,2013/11/27,440
11356,2013/11/27,1030
11379,2013/11/27,400
11398,2013/11/27,440
11424,2013/11/27,400
11449,2013/11/27,400
11475,2013/11/27,440
11500,2013/11/27,440
11527,2013/11/27,920
11552,2013/11/27,410
11575,2013/11/27,440
11602,2013/11/27,410
11628,2013/11/27,410
11655,2013/11/27,440
11680,2013/11/27,440
11707,2013/11/27,1130
11732,2013/11/27,410
11755,2013/11/27,440
11782,2013/11/27,410
11808,2013/11/27,410
11835,2013/11/27,440
11860,2013/11/27,440
11887,2013/11/27,1130
11910,2013/11/27,410
11931,2013/11/27,440
11956,2013/11/27,410
11980,2013/11/27,410
12006,2013/11/27,440
12031,2013/11/27,440
12058,2013/11/27,1130
12098,2013/11/27,520
12119,2013/11/27,480
12140,2013/11/27,480
12161,2013/11/27,520
12181,2013/11/27,450
12202,2013/11/27,520
12221,2013/11/27,480
12240,2013/11/27,520
12261,2013/11/27,480
12281,2013/11/27,480
12302,2013/11/27,520
12322,2013/11/27,520
12343,2013/11/27,1130
12363,2013/11/27,480
12382,2013/11/27,520
12403,2013/11/27,480
12424,2013/11/27,480
12445,2013/11/27,520
12465,2013/11/27,520
12490,2013/11/27,1130
12512,2013/11/27,480
12534,2013/11/27,920
12561,2013/11/27,480
12587,2013/11/27,480
12614,2013/11/27,520
12639,2013/11/27,520
12666,2013/11/27,1130
12691,2013/11/27,480
12714,2013/11/27,520
27245,2013/11/27,410
10694,2013/11/29,900
10714,2013/11/29,1070
10739,2013/11/29,700
10761,2013/11/29,830
10786,2013/11/29,830
10812,2013/11/29,830
10839,2013/11/29,1030
10862,2013/11/29,400
10881,2013/11/29,440
10907,2013/11/29,400
10933,2013/11/29,400
10959,2013/11/29,440
10985,2013/11/29,440
11012,2013/11/29,1030
11035,2013/11/29,400
11054,2013/11/29,440
11080,2013/11/29,400
11132,2013/11/29,440
11158,2013/11/29,440
11185,2013/11/29,1030
11208,2013/11/29,400
11227,2013/11/29,440
11253,2013/11/29,400
11278,2013/11/29,400
11304,2013/11/29,440
11329,2013/11/29,440
11356,2013/11/29,1030
11379,2013/11/29,400
11398,2013/11/29,440
11424,2013/11/29,400
11449,2013/11/29,400
11475,2013/11/29,440
11500,2013/11/29,440
11527,2013/11/29,1130
11552,2013/11/29,410
11575,2013/11/29,440
11602,2013/11/29,410
11628,2013/11/29,410
11655,2013/11/29,440
11680,2013/11/29,440
11707,2013/11/29,1130
11732,2013/11/29,410
11755,2013/11/29,440
11782,2013/11/29,410
11808,2013/11/29,410
11835,2013/11/29,440
11860,2013/11/29,440
11887,2013/11/29,1130
11910,2013/11/29,410
11931,2013/11/29,440
11956,2013/11/29,410
11980,2013/11/29,410
12006,2013/11/29,440
12031,2013/11/29,440
12058,2013/11/29,1130
12079,2013/11/29,410
12098,2013/11/29,440
12140,2013/11/29,410
12181,2013/11/29,440
12202,2013/11/29,440
12221,2013/11/29,410
12240,2013/11/29,440
12261,2013/11/29,410
12281,2013/11/29,410
12302,2013/11/29,440
12322,2013/11/29,440
12343,2013/11/29,1130
12363,2013/11/29,410
12382,2013/11/29,440
12403,2013/11/29,410
12424,2013/11/29,410
12445,2013/11/29,440
