MU9108,PEK,PVG,75B,2013/11/28,7:35:00,10629
MU9108,PEK,PVG,75B,2013/11/29,7:35:00,10654
MU9108,PEK,PVG,75B,2013/11/30,7:35:00,10680
MU9108,PEK,PVG,75B,2013/12/02,7:35:00,10722
MU9108,PEK,PVG,75B,2013/12/05,7:35:00,10794
MU9108,PEK,PVG,75B,2013/12/06,7:35:00,10820
MU9108,PEK,PVG,75B,2013/12/07,7:35:00,10846
MU9108,PEK,PVG,75B,2013/12/09,7:35:00,10889
MU9108,PEK,PVG,75B,2013/12/12,7:35:00,10967
MU9108,PEK,PVG,75B,2013/12/13,7:35:00,10993
MU9108,PEK,PVG,75B,2013/12/14,7:35:00,11019
MU9108,PEK,PVG,75B,2013/12/16,7:35:00,11062
MU9108,PEK,PVG,75B,2013/12/19,7:35:00,11140
MU9108,PEK,PVG,75B,2013/12/20,7:35:00,11166
MU9108,PEK,PVG,75B,2013/12/21,7:35:00,11192
MU9108,PEK,PVG,75B,2013/12/23,7:35:00,11235
MU9108,PEK,PVG,75B,2013/12/26,7:35:00,11312
MU9108,PEK,PVG,75B,2013/12/27,7:35:00,11337
MU9108,PEK,PVG,75B,2013/12/28,7:35:00,11363
MU9108,PEK,PVG,75B,2013/12/30,7:35:00,11406
MU9108,PEK,PVG,75B,2014/01/02,7:35:00,11483
MU9108,PEK,PVG,75B,2014/01/03,7:35:00,11508
MU9108,PEK,PVG,75B,2014/01/04,7:35:00,11534
MU9108,PEK,PVG,75B,2014/01/05,7:35:00,11558
MU9108,PEK,PVG,75B,2014/01/06,7:35:00,11583
MU9108,PEK,PVG,75B,2014/01/07,7:35:00,11610
MU9108,PEK,PVG,75B,2014/01/08,7:35:00,11636
MU9108,PEK,PVG,75B,2014/01/09,7:35:00,11663
MU9108,PEK,PVG,75B,2014/01/10,7:35:00,11688
MU9108,PEK,PVG,75B,2014/01/11,7:35:00,11714
MU9108,PEK,PVG,75B,2014/01/12,7:35:00,11738
MU9108,PEK,PVG,75B,2014/01/13,7:35:00,11763
MU9108,PEK,PVG,75B,2014/01/14,7:35:00,11790
MU9108,PEK,PVG,75B,2014/01/15,7:35:00,11816
MU9108,PEK,PVG,75B,2014/01/16,7:35:00,11843
MU9108,PEK,PVG,75B,2014/01/17,7:35:00,11868
MU9108,PEK,PVG,75B,2014/01/18,7:35:00,11894
MU9108,PEK,PVG,75B,2014/01/19,7:35:00,11915
MU9108,PEK,PVG,75B,2014/01/20,7:35:00,11939
MU9108,PEK,PVG,75B,2014/01/21,7:35:00,11963
MU9108,PEK,PVG,75B,2014/01/22,7:35:00,11987
MU9108,PEK,PVG,75B,2014/01/23,7:35:00,12014
MU9108,PEK,PVG,75B,2014/01/24,7:35:00,12039
MU9108,PEK,PVG,75B,2014/01/25,7:35:00,12065
MU9108,PEK,PVG,75B,2014/01/26,7:35:00,12084
MU9108,PEK,PVG,75B,2014/01/27,7:35:00,12104
MU9108,PEK,PVG,75B,2014/01/28,7:35:00,12125
MU9108,PEK,PVG,75B,2014/01/29,7:35:00,12146
MU9108,PEK,PVG,75B,2014/01/30,7:35:00,12167
MU9108,PEK,PVG,75B,2014/01/31,7:35:00,12187
MU9108,PEK,PVG,75B,2014/02/01,7:35:00,12208
MU9108,PEK,PVG,75B,2014/02/02,7:35:00,12226
