MU5148,PEK,PVG,76A,2014/03/30,18:30:00,2447111
MU5148,PEK,PVG,76A,2014/03/31,18:30:00,2531629
MU5148,PEK,PVG,76A,2014/04/01,18:30:00,2600494
MU5148,PEK,PVG,76A,2014/04/02,18:30:00,2669284
MU5148,PEK,PVG,76A,2014/04/03,18:30:00,2749581
MU5148,PEK,PVG,76A,2014/04/04,18:30:00,2845999
MU5148,PEK,PVG,76A,2014/04/05,18:30:00,2930694
MU5148,PEK,PVG,76A,2014/04/06,18:30:00,3013590
MU5148,PEK,PVG,76A,2014/04/07,18:30:00,3103901
MU5148,PEK,PVG,76A,2014/04/08,18:30:00,3191323
MU5148,PEK,PVG,76A,2014/04/09,18:30:00,3351966
MU5148,PEK,PVG,76A,2014/04/10,18:30:00,3440206
MU5148,PEK,PVG,76A,2014/04/11,18:30:00,3509870
MU5148,PEK,PVG,76A,2014/04/12,18:30:00,3597521
MU5148,PEK,PVG,76A,2014/04/13,18:30:00,3667359
MU5148,PEK,PVG,76A,2014/04/14,18:30:00,3741887
MU5148,PEK,PVG,76A,2014/04/15,18:30:00,3816176
MU5148,PEK,PVG,76A,2014/04/16,18:30:00,3841169
MU5148,PEK,PVG,76A,2014/04/17,18:30:00,3870920
MU5148,PEK,PVG,76A,2014/04/18,18:30:00,3929296
MU5148,PEK,PVG,76A,2014/04/19,18:30:00,3929322
MU5148,PEK,PVG,76A,2014/04/20,18:30:00,3929345
MU5148,PEK,PVG,76A,2014/04/21,18:30:00,4039520
MU5148,PEK,PVG,76A,2014/04/22,18:30:00,4211355
MU5148,PEK,PVG,76A,2014/04/23,18:30:00,4301846
MU5148,PEK,PVG,76A,2014/04/24,18:30:00,4387341
MU5148,PEK,PVG,76A,2014/04/25,18:30:00,4460043
MU5148,PEK,PVG,76A,2014/04/26,18:30:00,4550445
MU5148,PEK,PVG,76A,2014/04/27,18:30:00,4637836
MU5148,PEK,PVG,76A,2014/04/28,18:30:00,4718968
