MU5162,PEK,PVG,76A,2014/03/29,21:30:00,2394593
MU5162,PEK,PVG,333,2014/03/30,21:30:00,2447116
MU5162,PEK,PVG,333,2014/03/31,21:30:00,2531634
MU5162,PEK,PVG,333,2014/04/01,21:30:00,2600499
MU5162,PEK,PVG,333,2014/04/02,21:30:00,2669289
MU5162,PEK,PVG,333,2014/04/03,21:30:00,2749586
MU5162,PEK,PVG,333,2014/04/04,21:30:00,2846004
MU5162,PEK,PVG,333,2014/04/05,21:30:00,2930698
MU5162,PEK,PVG,333,2014/04/06,21:30:00,3013595
MU5162,PEK,PVG,333,2014/04/07,21:30:00,3103906
MU5162,PEK,PVG,333,2014/04/08,21:30:00,3191328
MU5162,PEK,PVG,333,2014/04/09,21:30:00,3351971
MU5162,PEK,PVG,333,2014/04/10,21:30:00,3440211
MU5162,PEK,PVG,333,2014/04/11,21:30:00,3509875
MU5162,PEK,PVG,333,2014/04/12,21:30:00,3597525
MU5162,PEK,PVG,333,2014/04/13,21:30:00,3667364
MU5162,PEK,PVG,333,2014/04/14,21:30:00,3741892
MU5162,PEK,PVG,333,2014/04/15,21:30:00,3816181
MU5162,PEK,PVG,333,2014/04/16,21:30:00,3841174
MU5162,PEK,PVG,333,2014/04/17,21:30:00,3870925
MU5162,PEK,PVG,333,2014/04/18,21:30:00,3929301
MU5162,PEK,PVG,333,2014/04/19,21:30:00,3929326
MU5162,PEK,PVG,333,2014/04/20,21:30:00,3929350
MU5162,PEK,PVG,333,2014/04/21,21:30:00,4039525
MU5162,PEK,PVG,333,2014/04/22,21:30:00,4211360
MU5162,PEK,PVG,333,2014/04/23,21:30:00,4301851
MU5162,PEK,PVG,333,2014/04/24,21:30:00,4387346
MU5162,PEK,PVG,333,2014/04/25,21:30:00,4460048
MU5162,PEK,PVG,333,2014/04/26,21:30:00,4550449
MU5162,PEK,PVG,333,2014/04/27,21:30:00,4637841
MU5162,PEK,PVG,333,2014/04/28,21:30:00,4718973
MU5162,PEK,PVG,333,2014/04/29,21:30:00,4807398
MU5162,PEK,PVG,333,2014/04/30,21:30:00,4807426
MU5162,PEK,PVG,333,2014/05/01,21:30:00,4807453
MU5162,PEK,PVG,333,2014/05/02,21:30:00,4807481
MU5162,PEK,PVG,333,2014/05/03,21:30:00,4807507
MU5162,PEK,PVG,333,2014/05/04,21:30:00,4807532
MU5162,PEK,PVG,333,2014/05/05,21:30:00,4807560
MU5162,PEK,PVG,333,2014/05/06,21:30:00,4807588
MU5162,PEK,PVG,333,2014/05/07,21:30:00,4807616
MU5162,PEK,PVG,333,2014/05/08,21:30:00,4807643
MU5162,PEK,PVG,333,2014/05/09,21:30:00,4807671
MU5162,PEK,PVG,333,2014/05/10,21:30:00,4807697
MU5162,PEK,PVG,333,2014/05/11,21:30:00,4807722
MU5162,PEK,PVG,333,2014/05/12,21:30:00,4896444
MU5162,PEK,PVG,333,2014/05/13,21:30:00,4980478
MU5162,PEK,PVG,333,2014/05/14,21:30:00,5068942
MU5162,PEK,PVG,333,2014/05/15,21:30:00,5156048
MU5162,PEK,PVG,333,2014/05/16,21:30:00,5241138
MU5162,PEK,PVG,333,2014/05/17,21:30:00,5330260
MU5162,PEK,PVG,333,2014/05/18,21:30:00,5413059
MU5162,PEK,PVG,333,2014/05/19,21:30:00,5584635
MU5162,PEK,PVG,333,2014/05/20,21:30:00,5671129
MU5162,PEK,PVG,333,2014/05/21,21:30:00,5741283
MU5162,PEK,PVG,333,2014/05/22,21:30:00,5934151
MU5162,PEK,PVG,333,2014/05/23,21:30:00,6110668
MU5162,PEK,PVG,333,2014/05/24,21:30:00,6192949
MU5162,PEK,PVG,333,2014/05/25,21:30:00,6368709
MU5162,PEK,PVG,333,2014/05/26,21:30:00,6538714
MU5162,PEK,PVG,333,2014/05/27,21:30:00,6633545
MU5162,PEK,PVG,333,2014/05/28,21:30:00,6721166
MU5162,PEK,PVG,333,2014/05/29,21:30:00,6846998
MU5162,PEK,PVG,333,2014/05/30,21:30:00,6847026
MU5162,PEK,PVG,333,2014/05/31,21:30:00,6939070
MU5162,PEK,PVG,333,2014/06/01,21:30:00,7025570
MU5162,PEK,PVG,76A,2014/06/02,21:30:00,7113722
MU5162,PEK,PVG,76A,2014/06/03,21:30:00,7113751
MU5162,PEK,PVG,76A,2014/06/04,21:30:00,7180507
MU5162,PEK,PVG,76A,2014/06/05,21:30:00,7372833
MU5162,PEK,PVG,76A,2014/06/06,21:30:00,7544539
MU5162,PEK,PVG,76A,2014/06/07,21:30:00,7626391
MU5162,PEK,PVG,76A,2014/06/08,21:30:00,7709084
MU5162,PEK,PVG,76A,2014/06/09,21:30:00,7772136
MU5162,PEK,PVG,76A,2014/06/10,21:30:00,7881262
MU5162,PEK,PVG,76A,2014/06/11,21:30:00,7961175
MU5162,PEK,PVG,76A,2014/06/12,21:30:00,8044136
MU5162,PEK,PVG,76A,2014/06/13,21:30:00,8044166
MU5162,PEK,PVG,76A,2014/06/14,21:30:00,8125204
MU5162,PEK,PVG,76A,2014/06/15,21:30:00,8216700
MU5162,PEK,PVG,76A,2014/06/16,21:30:00,8296068
MU5162,PEK,PVG,76A,2014/06/17,21:30:00,8384112
MU5162,PEK,PVG,76A,2014/06/18,21:30:00,8554685
MU5162,PEK,PVG,76A,2014/06/19,21:30:00,8636071
MU5162,PEK,PVG,76A,2014/06/20,21:30:00,8709565
MU5162,PEK,PVG,76A,2014/06/21,21:30:00,8772856
MU5162,PEK,PVG,76A,2014/06/22,21:30:00,8869629
MU5162,PEK,PVG,76A,2014/06/23,21:30:00,8869658
MU5162,PEK,PVG,76A,2014/06/24,21:30:00,8948808
MU5162,PEK,PVG,76A,2014/06/25,21:30:00,9017456
MU5162,PEK,PVG,76A,2014/06/26,21:30:00,9017484
MU5162,PEK,PVG,76A,2014/06/27,21:30:00,9069760
MU5162,PEK,PVG,76A,2014/06/28,21:30:00,9138444
MU5162,PEK,PVG,76A,2014/06/29,21:30:00,9166753
MU5162,PEK,PVG,76A,2014/06/30,21:30:00,9217377
MU5162,PEK,PVG,76A,2014/07/01,21:30:00,9217406
MU5162,PEK,PVG,76A,2014/07/02,21:30:00,9280683
MU5162,PEK,PVG,76A,2014/07/03,21:30:00,9278406
MU5162,PEK,PVG,76A,2014/07/04,21:30:00,9278435
MU5162,PEK,PVG,76A,2014/07/05,21:30:00,9280767
MU5162,PEK,PVG,76A,2014/07/06,21:30:00,9322146
MU5162,PEK,PVG,76A,2014/07/07,21:30:00,9351856
MU5162,PEK,PVG,76A,2014/07/08,21:30:00,9439600
MU5162,PEK,PVG,76A,2014/07/09,21:30:00,9439629
MU5162,PEK,PVG,76A,2014/07/10,21:30:00,9439657
MU5162,PEK,PVG,76A,2014/07/11,21:30:00,9439686
MU5162,PEK,PVG,76A,2014/07/12,21:30:00,9492484
MU5162,PEK,PVG,76A,2014/07/13,21:30:00,9548714
MU5162,PEK,PVG,76A,2014/07/14,21:30:00,9590012
MU5162,PEK,PVG,76A,2014/07/15,21:30:00,9680656
MU5162,PEK,PVG,76A,2014/07/16,21:30:00,9680684
MU5162,PEK,PVG,76A,2014/07/17,21:30:00,9771641
MU5162,PEK,PVG,76A,2014/07/18,21:30:00,9771671
MU5162,PEK,PVG,76A,2014/07/19,21:30:00,9847774
MU5162,PEK,PVG,76A,2014/07/20,21:30:00,9941666
MU5162,PEK,PVG,76A,2014/07/21,21:30:00,9941695
MU5162,PEK,PVG,76A,2014/07/22,21:30:00,10040982
MU5162,PEK,PVG,76A,2014/07/23,21:30:00,10128172
MU5162,PEK,PVG,76A,2014/07/24,21:30:00,10220391
MU5162,PEK,PVG,76A,2014/07/25,21:30:00,10311625
MU5162,PEK,PVG,76A,2014/07/26,21:30:00,10403242
MU5162,PEK,PVG,76A,2014/07/27,21:30:00,10494757
MU5162,PEK,PVG,76A,2014/07/28,21:30:00,10591920
MU5162,PEK,PVG,76A,2014/07/29,21:30:00,10689156
MU5162,PEK,PVG,76A,2014/07/30,21:30:00,10689185
MU5162,PEK,PVG,76A,2014/07/31,21:30:00,10778513
MU5162,PEK,PVG,76A,2014/08/01,21:30:00,10872651
MU5162,PEK,PVG,76A,2014/08/02,21:30:00,10941423
MU5162,PEK,PVG,76A,2014/08/03,21:30:00,11024662
MU5162,PEK,PVG,76A,2014/08/04,21:30:00,11024691
MU5162,PEK,PVG,76A,2014/08/05,21:30:00,11132550
MU5162,PEK,PVG,76A,2014/08/06,21:30:00,11132579
MU5162,PEK,PVG,76A,2014/08/07,21:30:00,11132607
MU5162,PEK,PVG,76A,2014/08/08,21:30:00,11200152
MU5162,PEK,PVG,76A,2014/08/09,21:30:00,11200179
MU5162,PEK,PVG,76A,2014/08/10,21:30:00,11315697
MU5162,PEK,PVG,76A,2014/08/11,21:30:00,11398637
MU5162,PEK,PVG,76A,2014/08/12,21:30:00,11495768
