MU5166,PEK,PVG,76A,2014/03/27,8:30:00,2230551
MU5166,PEK,PVG,76A,2014/03/28,8:30:00,2319747
MU5166,PEK,PVG,76A,2014/03/29,8:30:00,2394572
MU5166,PEK,PVG,76A,2014/03/30,8:30:00,2447096
MU5166,PEK,PVG,76A,2014/03/31,8:30:00,2531613
MU5166,PEK,PVG,76A,2014/04/01,8:30:00,2600478
MU5166,PEK,PVG,76A,2014/04/02,8:30:00,2669268
MU5166,PEK,PVG,76A,2014/04/03,8:30:00,2749566
MU5166,PEK,PVG,76A,2014/04/04,8:30:00,2845983
MU5166,PEK,PVG,76A,2014/04/05,8:30:00,2930678
MU5166,PEK,PVG,76A,2014/04/06,8:30:00,3013575
MU5166,PEK,PVG,76A,2014/04/07,8:30:00,3103885
MU5166,PEK,PVG,76A,2014/04/08,8:30:00,3191307
MU5166,PEK,PVG,76A,2014/04/09,8:30:00,3351950
MU5166,PEK,PVG,76A,2014/04/10,8:30:00,3440191
MU5166,PEK,PVG,76A,2014/04/11,8:30:00,3509854
MU5166,PEK,PVG,76A,2014/04/12,8:30:00,3597505
MU5166,PEK,PVG,76A,2014/04/13,8:30:00,3667344
MU5166,PEK,PVG,76A,2014/04/14,8:30:00,3741871
MU5166,PEK,PVG,76A,2014/04/15,8:30:00,3816160
MU5166,PEK,PVG,76A,2014/04/16,8:30:00,3841153
MU5166,PEK,PVG,76A,2014/04/17,8:30:00,3870905
MU5166,PEK,PVG,76A,2014/04/18,8:30:00,3929280
MU5166,PEK,PVG,76A,2014/04/19,8:30:00,3929306
MU5166,PEK,PVG,76A,2014/04/20,8:30:00,3929330
MU5166,PEK,PVG,76A,2014/04/21,8:30:00,4039504
MU5166,PEK,PVG,76A,2014/04/22,8:30:00,4211339
MU5166,PEK,PVG,76A,2014/04/23,8:30:00,4301830
MU5166,PEK,PVG,76A,2014/04/24,8:30:00,4387326
MU5166,PEK,PVG,76A,2014/04/25,8:30:00,4460027
MU5166,PEK,PVG,76A,2014/04/26,8:30:00,4550429
MU5166,PEK,PVG,76A,2014/04/27,8:30:00,4637821
MU5166,PEK,PVG,76A,2014/04/28,8:30:00,4718952
MU5166,PEK,PVG,76A,2014/04/29,8:30:00,4807378
MU5166,PEK,PVG,76A,2014/04/30,8:30:00,4807406
MU5166,PEK,PVG,76A,2014/05/01,8:30:00,4807434
MU5166,PEK,PVG,76A,2014/05/02,8:30:00,4807461
MU5166,PEK,PVG,76A,2014/05/03,8:30:00,4807488
MU5166,PEK,PVG,76A,2014/05/04,8:30:00,4807513
MU5166,PEK,PVG,76A,2014/05/05,8:30:00,4807540
MU5166,PEK,PVG,76A,2014/05/06,8:30:00,4807568
MU5166,PEK,PVG,76A,2014/05/07,8:30:00,4807596
MU5166,PEK,PVG,76A,2014/05/08,8:30:00,4807624
MU5166,PEK,PVG,76A,2014/05/09,8:30:00,4807651
MU5166,PEK,PVG,76A,2014/05/10,8:30:00,4807678
MU5166,PEK,PVG,76A,2014/05/11,8:30:00,4807703
MU5166,PEK,PVG,76A,2014/05/12,8:30:00,4896424
MU5166,PEK,PVG,76A,2014/05/13,8:30:00,4980458
MU5166,PEK,PVG,76A,2014/05/14,8:30:00,5068922
MU5166,PEK,PVG,76A,2014/05/15,8:30:00,5156029
MU5166,PEK,PVG,76A,2014/05/16,8:30:00,5241118
MU5166,PEK,PVG,76A,2014/05/17,8:30:00,5330241
MU5166,PEK,PVG,76A,2014/05/18,8:30:00,5413040
MU5166,PEK,PVG,76A,2014/05/19,8:30:00,5584615
MU5166,PEK,PVG,76A,2014/05/20,8:30:00,5671109
MU5166,PEK,PVG,76A,2014/05/21,8:30:00,5741263
MU5166,PEK,PVG,76A,2014/05/22,8:30:00,5934132
MU5166,PEK,PVG,76A,2014/05/23,8:30:00,6110648
MU5166,PEK,PVG,76A,2014/05/24,8:30:00,6192930
MU5166,PEK,PVG,76A,2014/05/25,8:30:00,6368690
MU5166,PEK,PVG,76A,2014/05/26,8:30:00,6538694
MU5166,PEK,PVG,76A,2014/05/27,8:30:00,6633525
MU5166,PEK,PVG,76A,2014/05/28,8:30:00,6721146
MU5166,PEK,PVG,76A,2014/05/29,8:30:00,6846979
MU5166,PEK,PVG,76A,2014/05/30,8:30:00,6847006
MU5166,PEK,PVG,76A,2014/05/31,8:30:00,6939051
MU5166,PEK,PVG,76A,2014/06/01,8:30:00,7025551
MU5166,PEK,PVG,76A,2014/06/02,18:30:00,7113717
MU5166,PEK,PVG,76A,2014/06/03,18:30:00,7113746
MU5166,PEK,PVG,76A,2014/06/04,18:30:00,7180502
MU5166,PEK,PVG,76A,2014/06/05,18:30:00,7372828
MU5166,PEK,PVG,76A,2014/06/06,18:30:00,7544534
MU5166,PEK,PVG,76A,2014/06/07,18:30:00,7626387
MU5166,PEK,PVG,76A,2014/06/08,18:30:00,7709079
MU5166,PEK,PVG,76A,2014/06/09,18:30:00,7772131
MU5166,PEK,PVG,76A,2014/06/10,18:30:00,7881257
MU5166,PEK,PVG,76A,2014/06/11,18:30:00,7961170
MU5166,PEK,PVG,76A,2014/06/12,18:30:00,8044131
MU5166,PEK,PVG,76A,2014/06/13,18:30:00,8044160
MU5166,PEK,PVG,76A,2014/06/14,18:30:00,8125200
MU5166,PEK,PVG,76A,2014/06/15,18:30:00,8216694
MU5166,PEK,PVG,76A,2014/06/16,18:30:00,8296062
MU5166,PEK,PVG,76A,2014/06/17,18:30:00,8384106
MU5166,PEK,PVG,76A,2014/06/18,18:30:00,8554679
MU5166,PEK,PVG,76A,2014/06/19,18:30:00,8636065
MU5166,PEK,PVG,76A,2014/06/20,18:30:00,8709559
MU5166,PEK,PVG,76A,2014/06/21,18:30:00,8772851
MU5166,PEK,PVG,76A,2014/06/22,18:30:00,8869623
MU5166,PEK,PVG,76A,2014/06/23,18:30:00,8869652
MU5166,PEK,PVG,76A,2014/06/24,18:30:00,8948802
MU5166,PEK,PVG,76A,2014/06/25,18:30:00,9017450
MU5166,PEK,PVG,76A,2014/06/26,18:30:00,9017478
MU5166,PEK,PVG,76A,2014/06/27,18:30:00,9069754
MU5166,PEK,PVG,76A,2014/06/28,18:30:00,9138439
MU5166,PEK,PVG,76A,2014/06/29,18:30:00,9166747
MU5166,PEK,PVG,76A,2014/06/30,18:30:00,9217371
MU5166,PEK,PVG,76A,2014/07/01,18:30:00,9217400
MU5166,PEK,PVG,76A,2014/07/02,18:30:00,9280677
MU5166,PEK,PVG,76A,2014/07/03,18:30:00,9278400
MU5166,PEK,PVG,76A,2014/07/04,18:30:00,9278429
MU5166,PEK,PVG,76A,2014/07/05,18:30:00,9280762
MU5166,PEK,PVG,76A,2014/07/06,18:30:00,9322140
MU5166,PEK,PVG,76A,2014/07/07,18:30:00,9351850
MU5166,PEK,PVG,76A,2014/07/08,18:30:00,9439594
MU5166,PEK,PVG,76A,2014/07/09,18:30:00,9439623
MU5166,PEK,PVG,76A,2014/07/10,18:30:00,9439651
MU5166,PEK,PVG,76A,2014/07/11,18:30:00,9439680
MU5166,PEK,PVG,76A,2014/07/12,18:30:00,9492479
MU5166,PEK,PVG,76A,2014/07/13,18:30:00,9548708
MU5166,PEK,PVG,76A,2014/07/14,18:30:00,9590006
MU5166,PEK,PVG,76A,2014/07/15,18:30:00,9680650
MU5166,PEK,PVG,76A,2014/07/16,18:30:00,9680678
MU5166,PEK,PVG,76A,2014/07/17,18:30:00,9771635
MU5166,PEK,PVG,76A,2014/07/18,18:30:00,9771664
MU5166,PEK,PVG,76A,2014/07/19,18:30:00,9847769
MU5166,PEK,PVG,76A,2014/07/20,18:30:00,9941660
MU5166,PEK,PVG,76A,2014/07/21,18:30:00,9941689
MU5166,PEK,PVG,76A,2014/07/22,18:30:00,10040976
MU5166,PEK,PVG,76A,2014/07/23,18:30:00,10128166
MU5166,PEK,PVG,76A,2014/07/24,18:30:00,10220385
MU5166,PEK,PVG,76A,2014/07/25,18:30:00,10311619
MU5166,PEK,PVG,76A,2014/07/26,18:30:00,10403237
MU5166,PEK,PVG,76A,2014/07/27,18:30:00,10494751
MU5166,PEK,PVG,76A,2014/07/28,18:30:00,10591914
MU5166,PEK,PVG,76A,2014/07/29,18:30:00,10689150
MU5166,PEK,PVG,76A,2014/07/30,18:30:00,10689179
MU5166,PEK,PVG,76A,2014/07/31,18:30:00,10778507
MU5166,PEK,PVG,76A,2014/08/01,18:30:00,10872645
MU5166,PEK,PVG,76A,2014/08/02,18:30:00,10941418
MU5166,PEK,PVG,76A,2014/08/03,18:30:00,11024656
MU5166,PEK,PVG,76A,2014/08/04,18:30:00,11024685
MU5166,PEK,PVG,76A,2014/08/05,18:30:00,11132544
MU5166,PEK,PVG,76A,2014/08/06,18:30:00,11132573
MU5166,PEK,PVG,76A,2014/08/07,18:30:00,11132601
MU5166,PEK,PVG,76A,2014/08/08,18:30:00,11200146
MU5166,PEK,PVG,76A,2014/08/09,18:30:00,11200174
MU5166,PEK,PVG,76A,2014/08/10,18:30:00,11315691
MU5166,PEK,PVG,76A,2014/08/11,18:30:00,11398631
MU5166,PEK,PVG,76A,2014/08/12,18:30:00,11495762
