10606,2013/11/26,1030
10633,2013/11/26,1030
10658,2013/11/26,1030
10683,2013/11/26,1030
10700,2013/11/26,850
10726,2013/11/26,830
10749,2013/11/26,410
10771,2013/11/26,440
10798,2013/11/26,850
10824,2013/11/26,440
10850,2013/11/26,410
10868,2013/11/26,400
10893,2013/11/26,410
10918,2013/11/26,410
10944,2013/11/26,440
10971,2013/11/26,440
10997,2013/11/26,440
11023,2013/11/26,410
11041,2013/11/26,400
11066,2013/11/26,410
11091,2013/11/26,410
11117,2013/11/26,440
11144,2013/11/26,440
11170,2013/11/26,440
11196,2013/11/26,410
11214,2013/11/26,400
11239,2013/11/26,410
11264,2013/11/26,410
11289,2013/11/26,440
11316,2013/11/26,440
11341,2013/11/26,440
11367,2013/11/26,410
11385,2013/11/26,400
11410,2013/11/26,410
11435,2013/11/26,410
11460,2013/11/26,440
11487,2013/11/26,440
11512,2013/11/26,440
11538,2013/11/26,410
11561,2013/11/26,440
11587,2013/11/26,410
11614,2013/11/26,410
11640,2013/11/26,440
11667,2013/11/26,440
11692,2013/11/26,1130
11718,2013/11/26,410
11741,2013/11/26,440
11767,2013/11/26,410
11794,2013/11/26,410
11820,2013/11/26,440
11847,2013/11/26,1130
11872,2013/11/26,1130
11898,2013/11/26,410
11918,2013/11/26,440
11943,2013/11/26,410
11967,2013/11/26,410
11991,2013/11/26,1130
12018,2013/11/26,1130
12043,2013/11/26,1130
12067,2013/11/26,450
12086,2013/11/26,920
12107,2013/11/26,1130
12128,2013/11/26,680
12149,2013/11/26,1130
12170,2013/11/26,1130
12190,2013/11/26,520
12210,2013/11/26,480
12228,2013/11/26,520
12249,2013/11/26,480
12270,2013/11/26,480
12290,2013/11/26,520
12311,2013/11/26,520
12331,2013/11/26,520
12351,2013/11/26,480
12370,2013/11/26,520
12391,2013/11/26,480
12412,2013/11/26,480
12433,2013/11/26,520
12454,2013/11/26,520
12475,2013/11/26,520
12500,2013/11/26,480
12520,2013/11/26,520
12546,2013/11/26,480
12573,2013/11/26,480
12599,2013/11/26,520
12626,2013/11/26,520
12651,2013/11/26,520
12677,2013/11/26,480
12700,2013/11/26,440
10633,2013/11/27,1030
10658,2013/11/27,1030
10683,2013/11/27,1030
10700,2013/11/27,920
10726,2013/11/27,830
10749,2013/11/27,830
10771,2013/11/27,440
10798,2013/11/27,440
10824,2013/11/27,720
10850,2013/11/27,410
10868,2013/11/27,400
10893,2013/11/27,410
10918,2013/11/27,410
10971,2013/11/27,440
10997,2013/11/27,440
11023,2013/11/27,410
11041,2013/11/27,400
11066,2013/11/27,410
11091,2013/11/27,410
11117,2013/11/27,440
11144,2013/11/27,440
11170,2013/11/27,440
11196,2013/11/27,410
11214,2013/11/27,400
11239,2013/11/27,410
11264,2013/11/27,410
11289,2013/11/27,440
11316,2013/11/27,440
11341,2013/11/27,440
11367,2013/11/27,410
11385,2013/11/27,400
11410,2013/11/27,410
11435,2013/11/27,410
11460,2013/11/27,440
11487,2013/11/27,440
11512,2013/11/27,440
11538,2013/11/27,410
11561,2013/11/27,440
11587,2013/11/27,410
11614,2013/11/27,410
11640,2013/11/27,440
11667,2013/11/27,440
11692,2013/11/27,1130
11718,2013/11/27,410
11741,2013/11/27,440
11767,2013/11/27,410
11794,2013/11/27,410
11820,2013/11/27,440
11847,2013/11/27,1130
11872,2013/11/27,1130
11898,2013/11/27,410
11918,2013/11/27,440
11943,2013/11/27,410
11967,2013/11/27,410
11991,2013/11/27,1130
12018,2013/11/27,1130
12043,2013/11/27,1130
12086,2013/11/27,920
12107,2013/11/27,480
12128,2013/11/27,680
12149,2013/11/27,1130
12170,2013/11/27,520
12190,2013/11/27,520
12210,2013/11/27,480
12228,2013/11/27,520
12249,2013/11/27,480
12270,2013/11/27,480
12290,2013/11/27,520
12311,2013/11/27,520
12331,2013/11/27,520
12351,2013/11/27,480
12370,2013/11/27,520
12391,2013/11/27,480
12412,2013/11/27,480
12433,2013/11/27,520
12454,2013/11/27,520
12475,2013/11/27,520
12500,2013/11/27,480
12520,2013/11/27,520
12546,2013/11/27,480
12573,2013/11/27,480
12599,2013/11/27,520
12626,2013/11/27,520
12651,2013/11/27,520
12677,2013/11/27,480
12700,2013/11/27,520
27230,2013/11/27,410
10683,2013/11/29,3010
10700,2013/11/29,1070
10726,2013/11/29,1020
10749,2013/11/29,830
10771,2013/11/29,860
10798,2013/11/29,850
10824,2013/11/29,720
10850,2013/11/29,410
10868,2013/11/29,400
10893,2013/11/29,510
