MU5182,PEK,PVG,333,2013/11/26,22:00:00,10600
MU5182,PEK,PVG,333,2013/11/27,22:00:00,10626
MU5182,PEK,PVG,333,2013/11/28,22:00:00,10651
MU5182,PEK,PVG,333,2013/11/29,22:00:00,10678
MU5182,PEK,PVG,325,2013/11/30,22:00:00,10697
MU5182,PEK,PVG,323,2013/12/01,22:00:00,10719
MU5182,PEK,PVG,323,2013/12/02,22:00:00,10743
MU5182,PEK,PVG,333,2013/12/03,22:00:00,10765
MU5182,PEK,PVG,333,2013/12/04,22:00:00,10791
MU5182,PEK,PVG,333,2013/12/05,22:00:00,10817
MU5182,PEK,PVG,333,2013/12/06,22:00:00,10844
MU5182,PEK,PVG,333,2013/12/07,22:00:00,10865
MU5182,PEK,PVG,333,2013/12/08,22:00:00,10886
MU5182,PEK,PVG,333,2013/12/09,22:00:00,10912
MU5182,PEK,PVG,333,2013/12/10,22:00:00,10938
MU5182,PEK,PVG,333,2013/12/11,22:00:00,10964
MU5182,PEK,PVG,333,2013/12/12,22:00:00,10990
MU5182,PEK,PVG,333,2013/12/13,22:00:00,11017
MU5182,PEK,PVG,333,2013/12/14,22:00:00,11038
MU5182,PEK,PVG,323,2013/12/15,22:00:00,11059
MU5182,PEK,PVG,333,2013/12/16,22:00:00,11085
MU5182,PEK,PVG,333,2013/12/17,22:00:00,11111
MU5182,PEK,PVG,333,2013/12/18,22:00:00,11137
MU5182,PEK,PVG,333,2013/12/19,22:00:00,11163
MU5182,PEK,PVG,333,2013/12/20,22:00:00,11190
MU5182,PEK,PVG,333,2013/12/21,22:00:00,11211
MU5182,PEK,PVG,333,2013/12/22,22:00:00,11232
MU5182,PEK,PVG,333,2013/12/23,22:00:00,11258
MU5182,PEK,PVG,333,2013/12/24,22:00:00,11283
MU5182,PEK,PVG,333,2013/12/25,22:00:00,11309
MU5182,PEK,PVG,333,2013/12/26,22:00:00,11334
MU5182,PEK,PVG,333,2013/12/27,22:00:00,11361
MU5182,PEK,PVG,333,2013/12/28,22:00:00,11382
