10597,2013/11/26,1070
10622,2013/11/26,1030
10647,2013/11/26,1030
10674,2013/11/26,1030
10695,2013/11/26,1070
10715,2013/11/26,850
10740,2013/11/26,850
10762,2013/11/26,630
10787,2013/11/26,630
10813,2013/11/26,630
10840,2013/11/26,1030
10863,2013/11/26,340
10882,2013/11/26,720
10908,2013/11/26,520
10934,2013/11/26,340
10960,2013/11/26,630
10986,2013/11/26,630
11013,2013/11/26,1030
11036,2013/11/26,340
11055,2013/11/26,720
11081,2013/11/26,340
11107,2013/11/26,340
11133,2013/11/26,630
11159,2013/11/26,630
11186,2013/11/26,1030
11209,2013/11/26,340
11228,2013/11/26,380
11254,2013/11/26,340
11279,2013/11/26,340
11305,2013/11/26,630
11330,2013/11/26,630
11357,2013/11/26,1030
11380,2013/11/26,340
11399,2013/11/26,380
11425,2013/11/26,340
11450,2013/11/26,850
11476,2013/11/26,380
11501,2013/11/26,380
11528,2013/11/26,1130
11553,2013/11/26,340
11576,2013/11/26,380
11603,2013/11/26,340
11629,2013/11/26,340
11656,2013/11/26,1130
11681,2013/11/26,1130
11708,2013/11/26,1130
11733,2013/11/26,340
11756,2013/11/26,380
11783,2013/11/26,340
11809,2013/11/26,340
11836,2013/11/26,1130
11861,2013/11/26,1130
11888,2013/11/26,1130
11911,2013/11/26,340
11932,2013/11/26,380
11957,2013/11/26,340
11981,2013/11/26,340
12007,2013/11/26,1130
12032,2013/11/26,1130
12059,2013/11/26,1130
12080,2013/11/26,400
12099,2013/11/26,1130
12120,2013/11/26,920
12141,2013/11/26,400
12162,2013/11/26,1130
12182,2013/11/26,1130
12203,2013/11/26,440
12222,2013/11/26,400
12241,2013/11/26,440
12262,2013/11/26,400
12282,2013/11/26,680
12303,2013/11/26,680
12323,2013/11/26,440
12344,2013/11/26,1130
12364,2013/11/26,400
12383,2013/11/26,440
12404,2013/11/26,400
12425,2013/11/26,400
12446,2013/11/26,1130
12466,2013/11/26,1130
12491,2013/11/26,1130
12513,2013/11/26,400
12535,2013/11/26,440
12562,2013/11/26,400
12588,2013/11/26,400
12615,2013/11/26,1130
12640,2013/11/26,1130
12667,2013/11/26,1130
12692,2013/11/26,400
12715,2013/11/26,380
10647,2013/11/27,1030
10674,2013/11/27,3010
10695,2013/11/27,3010
10715,2013/11/27,920
10740,2013/11/27,720
10762,2013/11/27,850
10787,2013/11/27,670
10813,2013/11/27,630
10840,2013/11/27,1030
10863,2013/11/27,340
10882,2013/11/27,720
10908,2013/11/27,520
10934,2013/11/27,340
10986,2013/11/27,630
11013,2013/11/27,1030
11036,2013/11/27,340
11055,2013/11/27,720
11081,2013/11/27,340
11107,2013/11/27,340
11133,2013/11/27,630
11159,2013/11/27,630
11186,2013/11/27,1030
11209,2013/11/27,340
11228,2013/11/27,380
11254,2013/11/27,340
11279,2013/11/27,340
11305,2013/11/27,630
11330,2013/11/27,630
11357,2013/11/27,1030
11380,2013/11/27,340
11399,2013/11/27,380
11425,2013/11/27,340
11450,2013/11/27,630
11476,2013/11/27,380
11501,2013/11/27,380
11528,2013/11/27,1130
11553,2013/11/27,340
11576,2013/11/27,380
11603,2013/11/27,340
11629,2013/11/27,340
11656,2013/11/27,1130
11681,2013/11/27,1130
11708,2013/11/27,1130
11733,2013/11/27,340
11756,2013/11/27,380
11783,2013/11/27,340
11809,2013/11/27,340
11836,2013/11/27,1130
11861,2013/11/27,1130
11888,2013/11/27,1130
11911,2013/11/27,340
11932,2013/11/27,380
11957,2013/11/27,340
11981,2013/11/27,340
12007,2013/11/27,1130
12032,2013/11/27,1130
12059,2013/11/27,1130
12099,2013/11/27,1130
12120,2013/11/27,920
12141,2013/11/27,400
12162,2013/11/27,1130
12182,2013/11/27,440
12203,2013/11/27,440
12222,2013/11/27,400
12241,2013/11/27,440
12262,2013/11/27,400
12282,2013/11/27,680
12303,2013/11/27,680
12323,2013/11/27,440
12344,2013/11/27,1130
12364,2013/11/27,400
12383,2013/11/27,440
12404,2013/11/27,400
12425,2013/11/27,400
12446,2013/11/27,1130
12466,2013/11/27,1130
12491,2013/11/27,1130
12513,2013/11/27,400
12535,2013/11/27,440
12562,2013/11/27,400
12588,2013/11/27,400
12615,2013/11/27,1130
12640,2013/11/27,1130
12667,2013/11/27,1130
12692,2013/11/27,400
12715,2013/11/27,440
27246,2013/11/27,340
10695,2013/11/29,3010
10715,2013/11/29,850
10740,2013/11/29,720
10762,2013/11/29,920
10787,2013/11/29,1030
10813,2013/11/29,850
10840,2013/11/29,1030
10863,2013/11/29,340
10882,2013/11/29,720
10908,2013/11/29,520
10934,2013/11/29,520
10960,2013/11/29,630
10986,2013/11/29,630
11013,2013/11/29,1030
11036,2013/11/29,340
11055,2013/11/29,380
11081,2013/11/29,340
11133,2013/11/29,630
11159,2013/11/29,630
11186,2013/11/29,1030
11209,2013/11/29,340
11228,2013/11/29,380
11254,2013/11/29,340
11279,2013/11/29,340
11305,2013/11/29,630
11330,2013/11/29,630
11357,2013/11/29,1030
11380,2013/11/29,340
11399,2013/11/29,380
11425,2013/11/29,340
11450,2013/11/29,630
11476,2013/11/29,380
11501,2013/11/29,380
11528,2013/11/29,1130
11553,2013/11/29,340
11576,2013/11/29,380
11603,2013/11/29,340
11629,2013/11/29,340
11656,2013/11/29,1130
11681,2013/11/29,1130
11708,2013/11/29,1130
11733,2013/11/29,340
11756,2013/11/29,380
11783,2013/11/29,340
11809,2013/11/29,340
11836,2013/11/29,1130
11861,2013/11/29,1130
11888,2013/11/29,1130
11911,2013/11/29,340
11932,2013/11/29,380
11957,2013/11/29,340
11981,2013/11/29,340
12007,2013/11/29,1130
12032,2013/11/29,1130
12059,2013/11/29,1130
12080,2013/11/29,340
12099,2013/11/29,380
12141,2013/11/29,570
12182,2013/11/29,380
12203,2013/11/29,380
12222,2013/11/29,340
12241,2013/11/29,380
12262,2013/11/29,340
12282,2013/11/29,570
12303,2013/11/29,380
12323,2013/11/29,380
12344,2013/11/29,1130
12364,2013/11/29,340
12383,2013/11/29,380
12404,2013/11/29,340
12425,2013/11/29,340
12446,2013/11/29,1130
12466,2013/11/29,1130
12491,2013/11/29,1130
12513,2013/11/29,340
12535,2013/11/29,380
12562,2013/11/29,340
12588,2013/11/29,340
12615,2013/11/29,1130
12640,2013/11/29,1130
12667,2013/11/29,1130
12692,2013/11/29,340
12715,2013/11/29,380
27246,2013/11/29,340
77911,2013/11/29,340
77939,2013/11/29,1130
10715,2013/11/30,920
10762,2013/11/30,920
10787,2013/11/30,1030
10813,2013/11/30,850
10840,2013/11/30,1030
10863,2013/11/30,340
10882,2013/11/30,720
10908,2013/11/30,340
10934,2013/11/30,340
10960,2013/11/30,630
10986,2013/11/30,630
11013,2013/11/30,1030
11036,2013/11/30,340
11055,2013/11/30,720
11081,2013/11/30,340
11107,2013/11/30,340
11133,2013/11/30,630
11159,2013/11/30,630
11186,2013/11/30,1030
11209,2013/11/30,340
11228,2013/11/30,380
11254,2013/11/30,340
11279,2013/11/30,340
11305,2013/11/30,630
11330,2013/11/30,630
11357,2013/11/30,1030
11380,2013/11/30,340
11399,2013/11/30,380
11425,2013/11/30,340
11450,2013/11/30,630
11476,2013/11/30,380
11501,2013/11/30,380
11528,2013/11/30,1130
11553,2013/11/30,340
11576,2013/11/30,380
11603,2013/11/30,340
11629,2013/11/30,340
11656,2013/11/30,1130
11681,2013/11/30,1130
11733,2013/11/30,340
11756,2013/11/30,380
11783,2013/11/30,340
11836,2013/11/30,1130
11861,2013/11/30,1130
11888,2013/11/30,1130
11911,2013/11/30,340
11932,2013/11/30,380
11957,2013/11/30,340
11981,2013/11/30,340
12007,2013/11/30,1130
12059,2013/11/30,1130
12080,2013/11/30,340
12099,2013/11/30,380
12120,2013/11/30,570
12162,2013/11/30,380
12182,2013/11/30,380
12203,2013/11/30,380
12222,2013/11/30,340
12241,2013/11/30,380
12262,2013/11/30,340
12282,2013/11/30,570
12303,2013/11/30,380
12323,2013/11/30,380
12344,2013/11/30,1130
12364,2013/11/30,340
12383,2013/11/30,380
12404,2013/11/30,340
12446,2013/11/30,1130
12466,2013/11/30,1130
12491,2013/11/30,1130
12513,2013/11/30,340
12535,2013/11/30,380
12562,2013/11/30,340
12588,2013/11/30,340
12615,2013/11/30,1130
12640,2013/11/30,1130
12667,2013/11/30,1130
12692,2013/11/30,340
12715,2013/11/30,380
27246,2013/11/30,340
77911,2013/11/30,340
77939,2013/11/30,1130
144675,2013/11/30,1130
10715,2013/12/01,1030
10740,2013/12/01,920
10762,2013/12/01,1070
10787,2013/12/01,1030
10813,2013/12/01,920
10840,2013/12/01,1030
10863,2013/12/01,850
10882,2013/12/01,720
10908,2013/12/01,520
10934,2013/12/01,340
10960,2013/12/01,630
10986,2013/12/01,630
11013,2013/12/01,1030
11036,2013/12/01,340
11055,2013/12/01,720
11081,2013/12/01,340
11107,2013/12/01,340
11133,2013/12/01,630
11159,2013/12/01,630
11186,2013/12/01,1030
11209,2013/12/01,340
