MU5146,PEK,PVG,76A,2014/04/15,11:30:00,3816164
MU5146,PEK,PVG,76A,2014/04/16,11:30:00,3841157
MU5146,PEK,PVG,76A,2014/04/17,11:30:00,3870909
MU5146,PEK,PVG,76A,2014/04/18,11:30:00,3929284
MU5146,PEK,PVG,76A,2014/04/19,11:30:00,3929310
MU5146,PEK,PVG,76A,2014/04/20,11:30:00,3929334
MU5146,PEK,PVG,76A,2014/04/21,11:30:00,4039508
MU5146,PEK,PVG,76A,2014/04/22,11:30:00,4211343
MU5146,PEK,PVG,76A,2014/04/23,11:30:00,4301834
MU5146,PEK,PVG,76A,2014/04/24,11:30:00,4387330
MU5146,PEK,PVG,76A,2014/04/25,11:30:00,4460031
MU5146,PEK,PVG,76A,2014/04/26,11:30:00,4550433
MU5146,PEK,PVG,76A,2014/04/27,11:30:00,4637825
MU5146,PEK,PVG,76A,2014/04/28,11:30:00,4718956
MU5146,PEK,PVG,76A,2014/04/29,11:30:00,4807382
MU5146,PEK,PVG,76A,2014/04/30,11:30:00,4807410
MU5146,PEK,PVG,76A,2014/05/01,11:30:00,4807438
MU5146,PEK,PVG,76A,2014/05/02,11:30:00,4807465
MU5146,PEK,PVG,76A,2014/05/03,11:30:00,4807492
MU5146,PEK,PVG,76A,2014/05/04,11:30:00,4807517
MU5146,PEK,PVG,76A,2014/05/05,11:30:00,4807544
MU5146,PEK,PVG,76A,2014/05/06,11:30:00,4807572
MU5146,PEK,PVG,76A,2014/05/07,11:30:00,4807600
MU5146,PEK,PVG,76A,2014/05/08,11:30:00,4807628
MU5146,PEK,PVG,76A,2014/05/09,11:30:00,4807655
MU5146,PEK,PVG,76A,2014/05/10,11:30:00,4807682
MU5146,PEK,PVG,76A,2014/05/11,11:30:00,4807707
MU5146,PEK,PVG,76A,2014/05/12,11:30:00,4896428
MU5146,PEK,PVG,76A,2014/05/13,11:30:00,4980462
MU5146,PEK,PVG,76A,2014/05/14,11:30:00,5068926
MU5146,PEK,PVG,76A,2014/05/15,11:30:00,5156033
MU5146,PEK,PVG,76A,2014/05/16,11:30:00,5241122
MU5146,PEK,PVG,76A,2014/05/17,11:30:00,5330245
MU5146,PEK,PVG,76A,2014/05/18,11:30:00,5413044
MU5146,PEK,PVG,76A,2014/05/19,11:30:00,5584619
MU5146,PEK,PVG,76A,2014/05/20,11:30:00,5671113
MU5146,PEK,PVG,76A,2014/05/21,11:30:00,5741267
MU5146,PEK,PVG,76A,2014/05/22,11:30:00,5934136
MU5146,PEK,PVG,76A,2014/05/23,11:30:00,6110652
MU5146,PEK,PVG,76A,2014/05/24,11:30:00,6192934
MU5146,PEK,PVG,76A,2014/05/25,11:30:00,6368694
MU5146,PEK,PVG,76A,2014/05/26,11:30:00,6538698
MU5146,PEK,PVG,76A,2014/05/27,11:30:00,6633529
MU5146,PEK,PVG,76A,2014/05/28,11:30:00,6721150
MU5146,PEK,PVG,76A,2014/05/29,11:30:00,6846983
MU5146,PEK,PVG,76A,2014/05/30,11:30:00,6847010
MU5146,PEK,PVG,76A,2014/05/31,11:30:00,6939055
MU5146,PEK,PVG,76A,2014/06/01,11:30:00,7025555
MU5146,PEK,PVG,76A,2014/06/02,11:30:00,7113704
MU5146,PEK,PVG,76A,2014/06/03,11:30:00,7113733
MU5146,PEK,PVG,76A,2014/06/04,11:30:00,7180489
MU5146,PEK,PVG,76A,2014/06/05,11:30:00,7372816
MU5146,PEK,PVG,76A,2014/06/06,11:30:00,7544521
MU5146,PEK,PVG,76A,2014/06/07,11:30:00,7626374
MU5146,PEK,PVG,76A,2014/06/08,11:30:00,7709067
MU5146,PEK,PVG,76A,2014/06/09,11:30:00,7772118
MU5146,PEK,PVG,76A,2014/06/10,11:30:00,7881244
MU5146,PEK,PVG,76A,2014/06/11,11:30:00,7961157
MU5146,PEK,PVG,76A,2014/06/12,11:30:00,8044119
MU5146,PEK,PVG,76A,2014/06/13,11:30:00,8044147
MU5146,PEK,PVG,76A,2014/06/14,11:30:00,8125187
MU5146,PEK,PVG,76A,2014/06/15,11:30:00,8216682
MU5146,PEK,PVG,76A,2014/06/16,11:30:00,8296048
MU5146,PEK,PVG,76A,2014/06/17,11:30:00,8384093
MU5146,PEK,PVG,76A,2014/06/18,11:30:00,8554666
MU5146,PEK,PVG,76A,2014/06/19,11:30:00,8636053
MU5146,PEK,PVG,76A,2014/06/20,11:30:00,8709546
MU5146,PEK,PVG,76A,2014/06/21,11:30:00,8772838
MU5146,PEK,PVG,76A,2014/06/22,11:30:00,8869611
MU5146,PEK,PVG,76A,2014/06/23,11:30:00,8869639
MU5146,PEK,PVG,76A,2014/06/24,11:30:00,8948789
MU5146,PEK,PVG,76A,2014/06/25,11:30:00,9017437
MU5146,PEK,PVG,76A,2014/06/26,11:30:00,9017466
MU5146,PEK,PVG,76A,2014/06/27,11:30:00,9069741
MU5146,PEK,PVG,76A,2014/06/28,11:30:00,9138426
MU5146,PEK,PVG,76A,2014/06/29,11:30:00,9166735
MU5146,PEK,PVG,76A,2014/06/30,11:30:00,9217358
MU5146,PEK,PVG,76A,2014/07/01,11:30:00,9217387
MU5146,PEK,PVG,76A,2014/07/02,11:30:00,9280664
MU5146,PEK,PVG,76A,2014/07/03,11:30:00,9278388
MU5146,PEK,PVG,76A,2014/07/04,11:30:00,9278416
MU5146,PEK,PVG,76A,2014/07/05,11:30:00,9280749
MU5146,PEK,PVG,76A,2014/07/06,11:30:00,9322128
MU5146,PEK,PVG,76A,2014/07/07,11:30:00,9351837
MU5146,PEK,PVG,76A,2014/07/08,11:30:00,9439581
MU5146,PEK,PVG,76A,2014/07/09,11:30:00,9439610
MU5146,PEK,PVG,76A,2014/07/10,11:30:00,9439639
MU5146,PEK,PVG,76A,2014/07/11,11:30:00,9439667
MU5146,PEK,PVG,76A,2014/07/12,11:30:00,9492466
MU5146,PEK,PVG,76A,2014/07/13,11:30:00,9548696
MU5146,PEK,PVG,76A,2014/07/14,11:30:00,9589993
MU5146,PEK,PVG,76A,2014/07/15,11:30:00,9680637
MU5146,PEK,PVG,76A,2014/07/16,11:30:00,9680666
MU5146,PEK,PVG,76A,2014/07/17,11:30:00,9771623
MU5146,PEK,PVG,76A,2014/07/18,11:30:00,9771651
MU5146,PEK,PVG,76A,2014/07/19,11:30:00,9847757
MU5146,PEK,PVG,76A,2014/07/20,11:30:00,9941648
MU5146,PEK,PVG,76A,2014/07/21,11:30:00,9941676
MU5146,PEK,PVG,76A,2014/07/22,11:30:00,10040963
MU5146,PEK,PVG,76A,2014/07/23,11:30:00,10128154
MU5146,PEK,PVG,76A,2014/07/24,11:30:00,10220373
MU5146,PEK,PVG,76A,2014/07/25,11:30:00,10311606
MU5146,PEK,PVG,76A,2014/07/26,11:30:00,10403225
MU5146,PEK,PVG,76A,2014/07/27,11:30:00,10494739
MU5146,PEK,PVG,76A,2014/07/28,11:30:00,10591901
MU5146,PEK,PVG,76A,2014/07/29,11:30:00,10689137
MU5146,PEK,PVG,76A,2014/07/30,11:30:00,10689166
MU5146,PEK,PVG,76A,2014/07/31,11:30:00,10778495
MU5146,PEK,PVG,76A,2014/08/01,11:30:00,10872632
MU5146,PEK,PVG,76A,2014/08/02,11:30:00,10941405
MU5146,PEK,PVG,76A,2014/08/03,11:30:00,11024644
MU5146,PEK,PVG,76A,2014/08/04,11:30:00,11024672
MU5146,PEK,PVG,76A,2014/08/05,11:30:00,11132531
MU5146,PEK,PVG,76A,2014/08/06,11:30:00,11132560
MU5146,PEK,PVG,76A,2014/08/07,11:30:00,11132589
MU5146,PEK,PVG,76A,2014/08/08,11:30:00,11200133
MU5146,PEK,PVG,76A,2014/08/09,11:30:00,11200161
MU5146,PEK,PVG,76A,2014/08/10,11:30:00,11315679
MU5146,PEK,PVG,76A,2014/08/11,11:30:00,11398618
MU5146,PEK,PVG,76A,2014/08/12,11:30:00,11495749
