MU5110,PEK,PVG,333,2013/11/27,11:55:00,10609
MU5110,PEK,PVG,333,2013/11/28,11:55:00,10636
MU5110,PEK,PVG,333,2013/11/29,11:55:00,10661
MU5110,PEK,PVG,333,2013/11/30,11:55:00,10685
MU5110,PEK,PVG,333,2013/12/01,11:55:00,10703
MU5110,PEK,PVG,333,2013/12/02,11:55:00,10728
MU5110,PEK,PVG,333,2013/12/03,11:55:00,10751
MU5110,PEK,PVG,333,2013/12/04,11:55:00,10774
MU5110,PEK,PVG,333,2013/12/05,11:55:00,10801
MU5110,PEK,PVG,333,2013/12/06,11:55:00,10827
MU5110,PEK,PVG,323,2013/12/07,11:55:00,10852
MU5110,PEK,PVG,325,2013/12/08,11:55:00,10870
MU5110,PEK,PVG,333,2013/12/09,11:55:00,10896
MU5110,PEK,PVG,333,2013/12/10,11:55:00,10921
MU5110,PEK,PVG,333,2013/12/11,11:55:00,10947
MU5110,PEK,PVG,333,2013/12/12,11:55:00,10974
MU5110,PEK,PVG,333,2013/12/13,11:55:00,11000
MU5110,PEK,PVG,323,2013/12/14,11:55:00,11025
MU5110,PEK,PVG,333,2013/12/15,11:55:00,11043
MU5110,PEK,PVG,333,2013/12/16,11:55:00,11069
MU5110,PEK,PVG,333,2013/12/17,11:55:00,11094
MU5110,PEK,PVG,333,2013/12/18,11:55:00,11120
MU5110,PEK,PVG,333,2013/12/19,11:55:00,11147
MU5110,PEK,PVG,333,2013/12/20,11:55:00,11173
MU5110,PEK,PVG,323,2013/12/21,11:55:00,11198
MU5110,PEK,PVG,333,2013/12/22,11:55:00,11216
MU5110,PEK,PVG,333,2013/12/23,11:55:00,11242
MU5110,PEK,PVG,333,2013/12/24,11:55:00,11267
MU5110,PEK,PVG,333,2013/12/25,11:55:00,11292
MU5110,PEK,PVG,333,2013/12/26,11:55:00,11319
MU5110,PEK,PVG,333,2013/12/27,11:55:00,11344
MU5110,PEK,PVG,333,2013/12/28,11:55:00,11369
MU5110,PEK,PVG,333,2013/12/29,11:55:00,11387
MU5110,PEK,PVG,333,2013/12/30,11:55:00,11413
MU5110,PEK,PVG,333,2013/12/31,11:55:00,11438
MU5110,PEK,PVG,333,2014/01/01,11:55:00,11463
MU5110,PEK,PVG,333,2014/01/02,11:55:00,11490
MU5110,PEK,PVG,333,2014/01/03,11:55:00,11515
MU5110,PEK,PVG,333,2014/01/04,11:55:00,11541
MU5110,PEK,PVG,333,2014/01/05,11:55:00,11564
MU5110,PEK,PVG,333,2014/01/06,11:55:00,11590
MU5110,PEK,PVG,333,2014/01/07,11:55:00,11617
MU5110,PEK,PVG,333,2014/01/08,11:55:00,11643
