10617,2013/11/26,850
10628,2013/11/26,2560
10653,2013/11/26,400
10679,2013/11/26,520
10698,2013/11/26,400
10721,2013/11/26,340
10745,2013/11/26,340
10767,2013/11/26,380
10793,2013/11/26,520
10819,2013/11/26,380
10845,2013/11/26,340
10866,2013/11/26,380
10888,2013/11/26,340
10914,2013/11/26,340
10940,2013/11/26,380
10966,2013/11/26,380
10992,2013/11/26,380
11018,2013/11/26,340
11039,2013/11/26,380
11061,2013/11/26,340
11087,2013/11/26,340
11113,2013/11/26,380
11139,2013/11/26,380
11165,2013/11/26,380
11191,2013/11/26,340
11212,2013/11/26,380
11234,2013/11/26,340
11260,2013/11/26,340
11285,2013/11/26,380
11311,2013/11/26,380
11336,2013/11/26,380
11362,2013/11/26,340
11383,2013/11/26,380
11405,2013/11/26,340
11431,2013/11/26,340
11456,2013/11/26,380
11482,2013/11/26,380
11507,2013/11/26,380
11533,2013/11/26,340
11557,2013/11/26,380
11582,2013/11/26,340
11609,2013/11/26,340
11635,2013/11/26,380
11662,2013/11/26,380
11687,2013/11/26,380
11713,2013/11/26,340
11737,2013/11/26,380
11762,2013/11/26,340
11789,2013/11/26,340
11815,2013/11/26,380
11842,2013/11/26,380
11867,2013/11/26,380
11893,2013/11/26,340
11914,2013/11/26,380
11938,2013/11/26,340
11962,2013/11/26,340
11986,2013/11/26,380
12013,2013/11/26,680
12038,2013/11/26,440
12064,2013/11/26,400
12083,2013/11/26,440
12103,2013/11/26,400
12124,2013/11/26,1130
12145,2013/11/26,440
12177,2013/11/26,520
12198,2013/11/26,520
12217,2013/11/26,480
12236,2013/11/26,520
12257,2013/11/26,480
12277,2013/11/26,730
12298,2013/11/26,520
12318,2013/11/26,520
12339,2013/11/26,1130
12359,2013/11/26,480
12378,2013/11/26,520
12399,2013/11/26,480
12420,2013/11/26,480
12441,2013/11/26,520
12461,2013/11/26,520
12486,2013/11/26,1130
12508,2013/11/26,480
12530,2013/11/26,520
12557,2013/11/26,480
12583,2013/11/26,480
12610,2013/11/26,520
12635,2013/11/26,520
12662,2013/11/26,1130
12687,2013/11/26,480
12710,2013/11/26,440
10628,2013/11/27,1070
10653,2013/11/27,400
10679,2013/11/27,520
10698,2013/11/27,400
10721,2013/11/27,400
10745,2013/11/27,340
10767,2013/11/27,380
10793,2013/11/27,520
10819,2013/11/27,380
10845,2013/11/27,340
10866,2013/11/27,380
10888,2013/11/27,340
10914,2013/11/27,340
10966,2013/11/27,380
10992,2013/11/27,380
11018,2013/11/27,340
11039,2013/11/27,380
11061,2013/11/27,340
11087,2013/11/27,340
11113,2013/11/27,380
11139,2013/11/27,380
11165,2013/11/27,380
