9166051,2014/04/01,680
9166091,2014/04/01,680
9166116,2014/04/01,820
9166145,2014/04/01,820
9166173,2014/04/01,1130
9166202,2014/04/01,820
9166231,2014/04/01,820
9166257,2014/04/01,820
9166285,2014/04/01,820
9166314,2014/04/01,820
9166343,2014/04/01,680
9166371,2014/04/01,820
9166398,2014/04/01,680
9166426,2014/04/01,680
9166455,2014/04/01,680
9166483,2014/04/01,680
9166512,2014/04/01,680
9166539,2014/04/01,680
9166566,2014/04/01,680
9166592,2014/04/01,680
9166620,2014/04/01,680
9166649,2014/04/01,680
9166678,2014/04/01,680
9166705,2014/04/01,680
9166731,2014/04/01,680
9167268,2014/04/01,820
9167318,2014/04/01,570
9167431,2014/04/01,820
9167516,2014/04/01,820
9167545,2014/04/01,680
9167574,2014/04/01,680
9167602,2014/04/01,680
9167715,2014/04/01,680
9167773,2014/04/01,680
9167914,2014/04/01,680
9167943,2014/04/01,680
9167972,2014/04/01,820
9168057,2014/04/01,680
9168114,2014/04/01,820
9215752,2014/04/03,920
9215781,2014/04/03,570
9215810,2014/04/03,570
9167268,2014/04/03,870
9167318,2014/04/03,570
9166116,2014/04/03,820
9215921,2014/04/03,680
9167431,2014/04/03,820
9215976,2014/04/03,820
9166202,2014/04/03,820
9166231,2014/04/03,820
9216062,2014/04/03,820
9216090,2014/04/03,820
9166257,2014/04/03,820
9166285,2014/04/03,820
9216172,2014/04/03,820
9216201,2014/04/03,820
9216230,2014/04/03,820
9167516,2014/04/03,820
9216286,2014/04/03,680
9216313,2014/04/03,680
9216339,2014/04/03,680
9216367,2014/04/03,680
9216396,2014/04/03,680
9167602,2014/04/03,680
9166314,2014/04/03,820
9216482,2014/04/03,680
9216510,2014/04/03,680
9167715,2014/04/03,680
9216565,2014/04/03,680
9216594,2014/04/03,680
9216623,2014/04/03,680
9216650,2014/04/03,680
9166398,2014/04/03,680
9167773,2014/04/03,680
9216733,2014/04/03,680
9166455,2014/04/03,680
9216789,2014/04/03,680
9216815,2014/04/03,680
9166483,2014/04/03,680
9216872,2014/04/03,680
9166512,2014/04/03,680
9216930,2014/04/03,680
9216958,2014/04/03,820
9216986,2014/04/03,680
9166539,2014/04/03,680
9217040,2014/04/03,680
9167914,2014/04/03,680
9167943,2014/04/03,680
9217127,2014/04/03,680
9167972,2014/04/03,820
9166620,2014/04/03,680
9166649,2014/04/03,680
9168057,2014/04/03,680
9166678,2014/04/03,680
9168114,2014/04/03,820
9166731,2014/04/03,680
9217354,2014/04/03,680
9217383,2014/04/03,1130
9217431,2014/04/03,820
9166091,2014/04/03,680
9217677,2014/04/03,820
9217764,2014/04/03,680
9166371,2014/04/03,820
9166566,2014/04/03,680
9166592,2014/04/03,680
9166705,2014/04/03,680
9229176,2014/04/04,570
9217431,2014/04/04,870
9215781,2014/04/04,680
9167268,2014/04/04,820
9166145,2014/04/04,820
9229319,2014/04/04,820
9167574,2014/04/04,680
9217677,2014/04/04,820
9216313,2014/04/04,680
9216930,2014/04/04,680
9166649,2014/04/04,680
9168057,2014/04/04,680
9166731,2014/04/04,680
9166116,2014/04/04,820
9231908,2014/04/04,680
9231937,2014/04/04,820
9216958,2014/04/04,820
9167943,2014/04/04,680
9217127,2014/04/04,680
9166592,2014/04/04,680
9166620,2014/04/04,680
9166091,2014/04/07,680
9215921,2014/04/07,680
9277115,2014/04/07,820
9166173,2014/04/07,1130
9167431,2014/04/07,820
9229319,2014/04/07,820
9215976,2014/04/07,820
9166202,2014/04/07,820
9216090,2014/04/07,820
9166257,2014/04/07,820
9216172,2014/04/07,820
9167516,2014/04/07,820
9216286,2014/04/07,680
9167574,2014/04/07,680
9217677,2014/04/07,820
9166314,2014/04/07,820
9216482,2014/04/07,680
9277542,2014/04/07,680
9216510,2014/04/07,680
9231908,2014/04/07,680
9277628,2014/04/07,680
9277656,2014/04/07,680
9216594,2014/04/07,680
9277714,2014/04/07,820
9166398,2014/04/07,680
9216733,2014/04/07,680
9166455,2014/04/07,680
9216789,2014/04/07,680
9216815,2014/04/07,680
9216872,2014/04/07,680
9166512,2014/04/07,680
9216958,2014/04/07,820
9216986,2014/04/07,680
9166539,2014/04/07,680
9167914,2014/04/07,680
9167943,2014/04/07,680
9217127,2014/04/07,680
9166566,2014/04/07,680
9166592,2014/04/07,680
9166620,2014/04/07,680
9168057,2014/04/07,680
9166678,2014/04/07,680
9168114,2014/04/07,820
9166705,2014/04/07,680
9166731,2014/04/07,680
9217354,2014/04/07,680
9217383,2014/04/07,1130
9278384,2014/04/07,1130
9278412,2014/04/07,1130
9217431,2014/04/07,1130
9215810,2014/04/07,820
9279452,2014/04/07,820
9166231,2014/04/07,820
9279617,2014/04/07,680
9279671,2014/04/07,680
9279700,2014/04/07,680
9167602,2014/04/07,680
9167715,2014/04/07,680
9216650,2014/04/07,680
9167773,2014/04/07,680
9217040,2014/04/07,680
9167972,2014/04/07,820
9280660,2014/04/07,1130
9280745,2014/04/07,1130
9215781,2014/04/08,570
9215810,2014/04/08,820
9215921,2014/04/08,570
9166145,2014/04/08,820
9166202,2014/04/08,820
9216062,2014/04/08,920
9216090,2014/04/08,820
9216172,2014/04/08,820
9216201,2014/04/08,820
9216230,2014/04/08,820
9216286,2014/04/08,680
9217677,2014/04/08,820
9216313,2014/04/08,680
9216339,2014/04/08,680
9216367,2014/04/08,680
9166314,2014/04/08,820
9321284,2014/04/08,680
9277656,2014/04/08,680
9216623,2014/04/08,680
9277714,2014/04/08,820
9216650,2014/04/08,680
9166398,2014/04/08,680
9167773,2014/04/08,680
9216815,2014/04/08,680
9166483,2014/04/08,680
9216872,2014/04/08,680
9166512,2014/04/08,680
9216930,2014/04/08,680
9216958,2014/04/08,820
9216986,2014/04/08,680
9166539,2014/04/08,680
9217040,2014/04/08,680
9167914,2014/04/08,680
9167943,2014/04/08,680
9217127,2014/04/08,680
9166566,2014/04/08,680
9166592,2014/04/08,680
9166620,2014/04/08,680
9168057,2014/04/08,680
9166678,2014/04/08,680
9166705,2014/04/08,680
9166731,2014/04/08,680
9217354,2014/04/08,680
9217383,2014/04/08,1130
9280660,2014/04/08,1130
9278412,2014/04/08,1130
9322124,2014/04/08,1130
9167268,2014/04/08,820
9166091,2014/04/08,570
9277115,2014/04/08,820
9166173,2014/04/08,1130
9167431,2014/04/08,820
9166231,2014/04/08,820
9167516,2014/04/08,820
9231908,2014/04/08,680
9166426,2014/04/08,680
9166455,2014/04/08,680
9167972,2014/04/08,820
9166649,2014/04/08,680
9168114,2014/04/08,820
9278384,2014/04/08,1130
9280745,2014/04/08,1130
9167268,2014/04/09,820
9167431,2014/04/09,570
9166231,2014/04/09,680
9216201,2014/04/09,820
9279671,2014/04/09,570
9217677,2014/04/09,820
9166314,2014/04/09,820
9216482,2014/04/09,680
9321284,2014/04/09,680
9277542,2014/04/09,680
9231908,2014/04/09,680
9166371,2014/04/09,820
9167715,2014/04/09,680
9216565,2014/04/09,680
9216594,2014/04/09,680
9277714,2014/04/09,820
9166455,2014/04/09,680
9216789,2014/04/09,680
9166483,2014/04/09,680
9216986,2014/04/09,680
9167943,2014/04/09,680
9217127,2014/04/09,680
9166620,2014/04/09,680
9166649,2014/04/09,680
9168057,2014/04/09,680
9166678,2014/04/09,680
9168114,2014/04/09,820
9166705,2014/04/09,680
9166731,2014/04/09,680
9217354,2014/04/09,680
9217383,2014/04/09,1130
9280660,2014/04/09,1130
9278384,2014/04/09,1130
9280745,2014/04/09,1130
9322124,2014/04/09,1130
9351833,2014/04/09,1130
9166091,2014/04/09,680
9215921,2014/04/09,570
9166173,2014/04/09,820
9279452,2014/04/09,570
9167516,2014/04/09,820
9216286,2014/04/09,570
9166116,2014/04/13,1130
9277115,2014/04/13,680
9166145,2014/04/13,570
9166173,2014/04/13,820
9167431,2014/04/13,570
9279452,2014/04/13,570
9229319,2014/04/13,680
9215976,2014/04/13,680
